row_id,prompt_used_for_clip,step,image_path,clip_cosine,clip_score_0_100,aesthetic_score,dreamsim_dist_vs_step0,dreamsim_sim_vs_step0,dreamsim_dist_vs_prev_step,dreamsim_sim_vs_prev_step
13,Change the image to represent modern sculpture in China.,step5_path,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_art_sculpture_modern_5.png,0.303466796875,30.3466796875,5.394406318664551,0.15778696537017822,0.8422130346298218,0.006692290306091309,0.9933077096939087
14,Change the image to represent traditional sculpture in China.,step0_path,/home/chans/iaseai26/dataset/hidream/base/hidream_china_art_sculpture_traditional.png,0.2724609375,27.24609375,5.329960823059082,0.0,1.0,,
14,Change the image to represent traditional sculpture in China.,step1_path,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_art_sculpture_traditional_1.png,0.276611328125,27.6611328125,5.318938255310059,0.28586268424987793,0.7141373157501221,0.28586268424987793,0.7141373157501221
14,Change the image to represent traditional sculpture in China.,step2_path,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_art_sculpture_traditional_2.png,0.268310546875,26.8310546875,5.319714069366455,0.27838587760925293,0.7216141223907471,0.02475738525390625,0.9752426147460938
14,Change the image to represent traditional sculpture in China.,step3_path,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_art_sculpture_traditional_3.png,0.2705078125,27.05078125,5.299870491027832,0.2840687036514282,0.7159312963485718,0.011388897895812988,0.988611102104187
14,Change the image to represent traditional sculpture in China.,step4_path,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_art_sculpture_traditional_4.png,0.273681640625,27.3681640625,5.310434341430664,0.2908172607421875,0.7091827392578125,0.006961047649383545,0.9930389523506165
14,Change the image to represent traditional sculpture in China.,step5_path,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_art_sculpture_traditional_5.png,0.27783203125,27.783203125,5.308805465698242,0.294922411441803,0.705077588558197,0.005703926086425781,0.9942960739135742
15,Change the image to represent festival in China.,step0_path,/home/chans/iaseai26/dataset/hidream/base/hidream_china_event_festival_general.png,0.251708984375,25.1708984375,5.484249591827393,0.0,1.0,,
15,Change the image to represent festival in China.,step1_path,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_event_festival_general_1.png,0.255615234375,25.5615234375,5.488043308258057,0.05020749568939209,0.9497925043106079,0.05020749568939209,0.9497925043106079
15,Change the image to represent festival in China.,step2_path,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_event_festival_general_2.png,0.2578125,25.78125,5.450471878051758,0.05716913938522339,0.9428308606147766,0.0077168941497802734,0.9922831058502197
15,Change the image to represent festival in China.,step3_path,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_event_festival_general_3.png,0.26220703125,26.220703125,5.482271194458008,0.06834375858306885,0.9316562414169312,0.007449984550476074,0.9925500154495239
15,Change the image to represent festival in China.,step4_path,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_event_festival_general_4.png,0.269287109375,26.9287109375,5.496761798858643,0.08006316423416138,0.9199368357658386,0.005133926868438721,0.9948660731315613
15,Change the image to represent festival in China.,step5_path,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_event_festival_general_5.png,0.27294921875,27.294921875,5.497087478637695,0.09363484382629395,0.906365156173706,0.0043032169342041016,0.9956967830657959
16,Change the image to represent modern festival in China.,step0_path,/home/chans/iaseai26/dataset/hidream/base/hidream_china_event_festival_modern.png,0.22265625,22.265625,5.412314414978027,0.0,1.0,,
16,Change the image to represent modern festival in China.,step1_path,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_event_festival_modern_1.png,0.251953125,25.1953125,5.443526268005371,0.28449535369873047,0.7155046463012695,0.2844952940940857,0.7155047059059143
16,Change the image to represent modern festival in China.,step2_path,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_event_festival_modern_2.png,0.2548828125,25.48828125,5.409069061279297,0.2687445878982544,0.7312554121017456,0.010164141654968262,0.9898358583450317
16,Change the image to represent modern festival in China.,step3_path,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_event_festival_modern_3.png,0.2568359375,25.68359375,5.406782627105713,0.24988198280334473,0.7501180171966553,0.01257258653640747,0.9874274134635925
16,Change the image to represent modern festival in China.,step4_path,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_event_festival_modern_4.png,0.267578125,26.7578125,5.386499881744385,0.2443678379058838,0.7556321620941162,0.011815309524536133,0.9881846904754639
16,Change the image to represent modern festival in China.,step5_path,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_event_festival_modern_5.png,0.27001953125,27.001953125,5.366508483886719,0.2458316683769226,0.7541683316230774,0.008668363094329834,0.9913316369056702
17,Change the image to represent traditional festival in China.,step0_path,/home/chans/iaseai26/dataset/hidream/base/hidream_china_event_festival_traditional.png,0.252197265625,25.2197265625,5.511496543884277,0.0,1.0,,
17,Change the image to represent traditional festival in China.,step1_path,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_event_festival_traditional_1.png,0.250732421875,25.0732421875,5.448278427124023,0.051805853843688965,0.948194146156311,0.05180567502975464,0.9481943249702454
17,Change the image to represent traditional festival in China.,step2_path,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_event_festival_traditional_2.png,0.25537109375,25.537109375,5.453725814819336,0.05208784341812134,0.9479121565818787,0.00632244348526001,0.99367755651474
17,Change the image to represent traditional festival in China.,step3_path,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_event_festival_traditional_3.png,0.256591796875,25.6591796875,5.474870681762695,0.05929422378540039,0.9407057762145996,0.005003452301025391,0.9949965476989746
17,Change the image to represent traditional festival in China.,step4_path,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_event_festival_traditional_4.png,0.253662109375,25.3662109375,5.474167823791504,0.06574857234954834,0.9342514276504517,0.0032808780670166016,0.9967191219329834
17,Change the image to represent traditional festival in China.,step5_path,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_event_festival_traditional_5.png,0.25390625,25.390625,5.469081878662109,0.07484221458435059,0.9251577854156494,0.003138303756713867,0.9968616962432861
18,Change the image to represent funeral in China.,step0_path,/home/chans/iaseai26/dataset/hidream/base/hidream_china_event_funeral_general.png,0.279296875,27.9296875,5.456935405731201,0.0,1.0,,
18,Change the image to represent funeral in China.,step1_path,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_event_funeral_general_1.png,0.27294921875,27.294921875,5.446352005004883,0.08125114440917969,0.9187488555908203,0.08125108480453491,0.9187489151954651
18,Change the image to represent funeral in China.,step2_path,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_event_funeral_general_2.png,0.279052734375,27.9052734375,5.4383745193481445,0.086905837059021,0.913094162940979,0.0057312846183776855,0.9942687153816223
18,Change the image to represent funeral in China.,step3_path,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_event_funeral_general_3.png,0.2783203125,27.83203125,5.429258823394775,0.09233999252319336,0.9076600074768066,0.006596922874450684,0.9934030771255493
18,Change the image to represent funeral in China.,step4_path,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_event_funeral_general_4.png,0.279296875,27.9296875,5.437522888183594,0.10832494497299194,0.8916750550270081,0.005095005035400391,0.9949049949645996
18,Change the image to represent funeral in China.,step5_path,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_event_funeral_general_5.png,0.283203125,28.3203125,5.434422492980957,0.1287912130355835,0.8712087869644165,0.005582332611083984,0.994417667388916
19,Change the image to represent modern funeral in China.,step0_path,/home/chans/iaseai26/dataset/hidream/base/hidream_china_event_funeral_modern.png,0.303466796875,30.3466796875,5.406958103179932,0.0,1.0,,
